"Year","Project","Trip.No","Trip.Start.Date","Trip.End.Date","Location","Pot.No","Latitude.Decimal.Degrees","Longitude.Decimal.Degrees","Time.Hauled","Buoy.No","Depth.Fathoms","tidbit_id","temp"
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Pybus Bay",44,57.28456667,-134.0450333,2007-06-21 12:38:00,"23",55,"2",5.40842105263158
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",1,57.8641,-134.27705,2007-06-23 08:04:00,"19",14,"1",5.54076923076923
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",2,57.87931667,-134.2849333,2007-06-23 08:15:00,"5",16,"12",5.42428571428571
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",3,57.87946667,-134.2816,2007-06-23 08:21:00,"8",16,"14",5.31571428571429
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",4,57.88823333,-134.27695,2007-06-23 08:34:00,"9",15,"9",5.52428571428571
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",5,57.88231667,-134.2681167,2007-06-23 08:43:00,"26",17,"25",5.36571428571429
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",6,57.8785,-134.264,2007-06-23 08:54:00,"20",28,"28",5.35
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",7,57.87173333,-134.2587667,2007-06-23 09:05:00,"10",21,"7",5.27692307692308
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",8,57.87411667,-134.25685,2007-06-23 09:14:00,"6",26,"20",5.28
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",9,57.88225,-134.2447667,2007-06-23 09:32:00,"3",23,"3",5.13142857142857
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",10,57.88216667,-134.2382167,2007-06-23 09:48:00,"16",24,"15",5.17571428571429
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",11,57.87926667,-134.2334167,2007-06-23 10:00:00,"2",27,"16",4.95428571428571
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",12,57.87523333,-134.2262167,2007-06-23 10:08:00,"22",36,"22",5.09
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",13,57.87278333,-134.2388,2007-06-23 10:18:00,"11",22,"11",5.16466666666667
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",14,57.87035,-134.2331167,2007-06-23 10:27:00,"27",34,"17",5.11
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",15,57.868,-134.2302167,2007-06-23 10:39:00,"17",34,"4",4.96
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",17,57.8545,-134.2149833,2007-06-23 11:09:00,"12",47,"23",4.93
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",18,57.84843333,-134.2132667,2007-06-23 11:25:00,"25",49,"13",5.02
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",19,57.84793333,-134.20705,2007-06-23 11:39:00,"13",45,"19",5
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",20,57.83518333,-134.20145,2007-06-23 11:50:00,"15",42,"8",4.99
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",22,57.81775,-134.17905,2007-06-23 12:15:00,"7",29,"2",4.948
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",23,57.77911667,-134.1368,2007-06-24 08:19:00,"7",49,"2",4.67
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",24,57.77576667,-134.1388167,2007-06-24 08:26:00,"14",51,"20-07",4.82
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",25,57.76851667,-134.1322167,2007-06-24 08:36:00,"15",51,"8",4.68
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",26,57.76195,-134.13255,2007-06-24 08:46:00,"13",43,"19",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",27,57.77478333,-134.0961667,2007-06-24 09:07:00,"25",23,"13",4.89
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",28,57.77736667,-134.0901667,2007-06-24 09:15:00,"12",74,"23",4.79
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",30,57.79948333,-134.09005,2007-06-24 09:45:00,"17",63,"4",4.72
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",31,57.79955,-134.0792333,2007-06-24 09:55:00,"27",74,"17",4.93941176470588
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",32,57.80975,-134.0900833,2007-06-24 10:12:00,"11",67,"11",4.78
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",33,57.80805,-134.1046333,2007-06-24 10:22:00,"22",55,"22",4.81
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",34,57.8098,-134.1132,2007-06-24 10:40:00,"2",47,"16",4.635
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",36,57.81405,-134.0910833,2007-06-24 10:50:00,"3",64,"3",4.81058823529412
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",37,57.81616667,-134.10615,2007-06-24 11:05:00,"6",58,"20",4.68764705882353
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",38,57.8225,-134.1076833,2007-06-24 11:15:00,"10",59,"7",4.77
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",39,57.8227,-134.1133333,2007-06-24 11:25:00,"20",53,"28",4.76444444444444
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",40,57.82433333,-134.1138333,2007-06-24 11:35:00,"26",53,"25",4.73111111111111
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",41,57.82476667,-134.1263,2007-06-24 11:48:00,"9",39,"9",4.83
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",42,57.82856667,-134.1282333,2007-06-24 12:00:00,"8",35,"14",4.86333333333333
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",43,57.82923333,-134.1263667,2007-06-24 12:06:00,"5",29,"12",4.98176470588235
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",44,57.83996667,-134.1239,2007-06-24 12:19:00,"19",60,"1",4.81
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",45,57.86126667,-134.1600333,2007-06-25 08:19:00,"19",26,"1",5.08705882352941
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",46,57.86703333,-134.1451667,2007-06-25 08:29:00,"5",65,"12",4.69
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",47,57.86793333,-134.14795,2007-06-25 08:39:00,"8",64,"14",4.73
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",48,57.867,-134.1533167,2007-06-25 08:47:00,"9",44,"9",4.83
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",49,57.87008333,-134.15715,2007-06-25 08:55:00,"26",43,"25",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",50,57.87411667,-134.1613833,2007-06-25 09:02:00,"20",53,"28",4.85
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",51,57.87658333,-134.1631833,2007-06-25 09:11:00,"10",41,"7",4.71375
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",52,57.87855,-134.167,2007-06-25 09:19:00,"6",35,"20",4.70529411764706
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",53,57.87928333,-134.1622167,2007-06-25 09:28:00,"3",57,"3",4.74
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",54,57.8762,-134.1580333,2007-06-25 09:35:00,"2",66,"16",4.66294117647059
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",55,57.8761,-134.1518833,2007-06-25 09:48:00,"16",56,"15",4.74
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",56,57.87813333,-134.15105,2007-06-25 09:59:00,"22",59,"22",4.81
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",57,57.87578333,-134.14085,2007-06-25 10:09:00,"23",41,"17",4.82
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",58,57.87108333,-134.1334,2007-06-25 10:17:00,"24",60,"17",4.82
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",59,57.86945,-134.1299,2007-06-25 10:32:00,"11",63,"4",4.72
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",61,57.8632,-134.1207333,2007-06-25 10:57:00,"12",50,"23",4.77
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",62,57.86088333,-134.1181333,2007-06-25 11:00:00,"25",64,"13",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",63,57.85838333,-134.1290333,2007-06-25 11:08:00,"13",84,"19",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",64,57.85671667,-134.1161167,2007-06-25 11:17:00,"15",74,"8",4.82117647058824
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",65,57.84361667,-134.1036,2007-06-25 11:30:00,"14",85,"20-07",4.82
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",66,57.84028333,-134.0982667,2007-06-25 11:39:00,"7",80,"2",4.82
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",67,57.83526667,-134.0969333,2007-06-25 11:48:00,"17",82,"10",4.81
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",68,57.83426667,-134.0985167,2007-06-25 11:57:00,"27",68,"5",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",69,57.70333333,-134.0356,2007-06-26 07:55:00,"27",54,"5",4.71
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",70,57.7658,-134.035,2007-06-26 08:11:00,"17",35,"10",4.8275
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",71,57.7727,-134.0613333,2007-06-26 08:24:00,"7",45,"2",4.67
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",72,57.76621667,-134.05955,2007-06-26 08:32:00,"14",67,"20-07",4.965
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",73,57.75946667,-134.0876,2007-06-26 08:49:00,"15",76,"8",4.87
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",74,57.75988333,-134.0673,2007-06-26 09:02:00,"13",93,"19",5.16
2007,"Red King Crab Survey",2,"6/18/2007 0:00","6/29/2007 0:00","Seymour Canal",75,57.7553,-134.0662833,2007-06-26 09:11:00,"25",101,"13",5.17
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",1,57.57038333,-135.6026,2007-07-12 08:02:00,"20",35,"20",5.28
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",2,57.56881667,-135.593,2007-07-12 08:12:00,"10",36,"10",5.38
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",4,57.56315,-135.5937833,2007-07-12 08:34:00,"11",36,"11",5.25
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",5,57.56376667,-135.5699,2007-07-12 08:48:00,"17",40,"17",5.39
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",6,57.56066667,-135.5503167,2007-07-12 09:01:00,"13",41,"13",5.22647058823529
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",7,57.56653333,-135.5559,2007-07-12 09:15:00,"15",40,"15",5.36
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",8,57.5673,-135.5429167,2007-07-12 09:28:00,"14",43,"14",5.19
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",9,57.57088333,-135.5557833,2007-07-12 09:38:00,"7",30,"7",5.60444444444444
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",10,57.57516667,-135.558,2007-07-12 09:45:00,"27",31,"1",5.55444444444444
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",11,57.57723333,-135.5525167,2007-07-12 09:53:00,"3",29,"3",5.64277777777778
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",12,57.57491667,-135.5477,2007-07-12 10:07:00,"2",14,"2",6.26833333333333
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",13,57.57971667,-135.4709667,2007-07-12 10:29:00,"24",66,"23",4.77
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",14,57.5718,-135.4797833,2007-07-12 10:39:00,"16",50,"16",4.84888888888889
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",15,57.5536,-135.5313833,2007-07-12 11:01:00,"12",46,"12",5.26833333333333
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",16,57.55313333,-135.5357,2007-07-12 11:14:00,"18",46,"18",5.41444444444444
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",17,57.5513,-135.5406,2007-07-12 11:23:00,"5",40,"5",5.33
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",18,57.54288333,-135.5434667,2007-07-12 11:35:00,"9",43,"9",5.3
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",19,57.54415,-135.5355,2007-07-12 11:45:00,"8",39,"8",5.39666666666667
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",20,57.53778333,-135.5327667,2007-07-12 11:59:00,"19",30,"19",5.57105263157895
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",21,57.53308333,-135.54495,2007-07-12 12:09:00,"21",30,"21",5.43578947368421
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",22,57.53508333,-135.5539667,2007-07-12 12:15:00,"22",38,"4",5.34842105263158
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",23,57.51996667,-135.5073833,2007-07-13 07:53:00,"22",15,"4",6.726875
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",24,57.51976667,-135.5281,2007-07-13 08:02:00,"21",35,"21",5.355
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",25,57.51603333,-135.5416667,2007-07-13 08:15:00,"19",36,"19",5.44875
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",26,57.5192,-135.5421667,2007-07-13 08:26:00,"8",39,"8",5.32
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",27,57.52265,-135.5447167,2007-07-13 08:35:00,"9",39,"9",5.39352941176471
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",28,57.52836667,-135.5403333,2007-07-13 08:43:00,"5",33,"5",5.48588235294118
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",29,57.53521667,-135.53295,2007-07-13 08:55:00,"18",29,"18",5.80882352941177
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",30,57.53193333,-135.5254167,2007-07-13 09:04:00,"12",43,"12",5.21625
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",31,57.53295,-135.5184,2007-07-13 09:20:00,"16",43,"16",5.089375
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",32,57.53093333,-135.5032833,2007-07-13 09:32:00,"24",40,"23",5.23
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",33,57.53276667,-135.5016167,2007-07-13 09:42:00,"2",42,"2",5.20529411764706
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",34,57.53611667,-135.5056167,2007-07-13 09:50:00,"3",44,"3",5.18117647058824
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",35,57.53601667,-135.5000667,2007-07-13 09:59:00,"27",44,"1",5.12
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",36,57.54045,-135.4842833,2007-07-13 10:14:00,"7",27,"7",5.89058823529412
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",37,57.54286667,-135.49295,2007-07-13 10:22:00,"14",45,"14",5.05764705882353
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",38,57.54421667,-135.4883,2007-07-13 10:34:00,"15",42,"15",5.25166666666667
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",39,57.54808333,-135.5004667,2007-07-13 10:46:00,"13",45,"13",5.08666666666667
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",40,57.55463333,-135.5004667,2007-07-13 10:56:00,"17",35,"17",5.51888888888889
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",41,57.55731667,-135.4758833,2007-07-13 11:06:00,"11",30,"11",5.60611111111111
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",42,57.55198333,-135.47175,2007-07-13 11:12:00,"6",31,"25",5.64117647058823
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Deadman Reach",43,57.54973333,-135.4882333,2007-07-13 12:20:00,"10",40,"10",5.38
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",1,58.46461667,-135.4759167,2007-07-18 07:57:00,"9",56,"9",5.07
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",2,58.45348333,-135.475,2007-07-18 08:08:00,"5",55,"5",5.03125
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",3,58.44443333,-135.4726667,2007-07-18 08:17:00,"18",60,"18",5.145
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",4,58.46848333,-135.5079833,2007-07-18 08:41:00,"16",24,"16",5.97875
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",5,58.46111667,-135.4997333,2007-07-18 08:49:00,"12",46,"12",5.17875
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",6,58.44975,-135.4928167,2007-07-18 09:05:00,"23",49,"23",5.160625
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",7,58.43486667,-135.4642333,2007-07-18 09:23:00,"2",55,"2",4.98
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",8,58.43003333,-135.4599667,2007-07-18 09:35:00,"3",71,"3",4.99588235294118
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",9,58.42951667,-135.4644333,2007-07-18 09:45:00,"1",67,"1",4.97
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",10,58.428,-135.4722833,2007-07-18 09:54:00,"7",73,"7",4.93
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",11,58.42498333,-135.4566167,2007-07-18 10:10:00,"14",71,"14",4.88
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",12,58.42051667,-135.4557667,2007-07-18 10:18:00,"15",74,"15",5.05
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",13,58.41678333,-135.4531,2007-07-18 10:30:00,"13",82,"13",5.02
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",14,58.40463333,-135.4470833,2007-07-18 11:01:00,"17",88,"17",5.11
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",15,58.40273333,-135.4535667,2007-07-18 11:12:00,"11",67,"11",4.93
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",16,58.39841667,-135.4503833,2007-07-18 11:34:00,"25",64,"25",4.97
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",17,58.3939,-135.4555333,2007-07-18 11:45:00,"10",63,"10",5.09
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",18,58.38975,-135.4474667,2007-07-18 11:56:00,"24",58,"24",4.84
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",19,58.38333333,-135.46045,2007-07-18 12:08:00,"6",82,"28",5.04
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",20,58.3679,-135.4563,2007-07-18 12:29:00,"8",71,"8",4.99
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",21,58.36451667,-135.4913833,2007-07-18 13:44:00,"19",57,"19",5.0995
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",22,58.35416667,-135.4526167,2007-07-18 14:00:00,"21",78,"21",4.82
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",23,58.35206667,-135.4454,2007-07-18 14:10:00,"22",84,"4",5.03
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",24,58.3377,-135.4218,2007-07-18 14:25:00,"20",78,"20",4.98
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",25,58.33165,-135.41595,2007-07-18 14:33:00,"27",81,"22",5.09
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",26,58.37968333,-135.5166667,2007-07-19 07:01:00,"27",20,"22",7.35785714285714
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",27,58.38523333,-135.52505,2007-07-19 07:08:00,"20",15,"20",7.63785714285714
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",28,58.38186667,-135.5366167,2007-07-19 07:15:00,"22",16,"4",7.34214285714286
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",29,58.38015,-135.5289,2007-07-19 07:22:00,"21",21,"21",6.955
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",30,58.37841667,-135.5235833,2007-07-19 07:31:00,"19",25,"19",6.66571428571429
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",31,58.37128333,-135.5353333,2007-07-19 07:40:00,"8",17,"8",7.27714285714286
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",32,58.36466667,-135.5411833,2007-07-19 07:55:00,"6",17,"28",7.66857142857143
2007,"Red King Crab Survey",3,"7/10/2007 0:00","7/19/2007 0:00","Excursion Inlet",33,58.35756667,-135.5503667,2007-07-19 08:06:00,"24",16,"24",7.31071428571429
