"Species","Sex","Carapace_Width","Chela_Height","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes opilio",1,44.3,7.2,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,41,6.6,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,62.8,12.7,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,39.7,6.6,2,0,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,43.2,7,2,1,2017,60.34369,-171.32116,66,-1,204,"SMI"
"Chionoecetes opilio",1,47.5,6.7,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,39.6,6.3,2,0,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,42.9,6.5,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,42.3,5.9,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,55.5,11.7,2,0,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,46,7.7,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,42.3,7.3,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,42.9,7.3,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,44.9,7.1,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,42.2,7,2,1,2017,60.65736,-171.44361,63,-1.2,204,"SMI"
"Chionoecetes opilio",1,50.8,8.2,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,57.7,11.9,2,0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,48.6,7.9,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,47.7,8.1,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,43.2,7.6,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,46.8,8,2,0,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,48.1,8.3,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,79.3,12.5,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,47.9,8,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes opilio",1,37.6,6,2,1,2017,61.34314,-174.97971,87,0.1,205,"NS"
"Chionoecetes bairdi",1,42.5,5.4,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23.4,2.9,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,34.3,4.5,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23.8,2.8,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23.6,2.7,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.4,2.9,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.6,3,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,40.1,5.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,37.1,4.8,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.6,3.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,26.8,3.4,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.2,3.3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.7,3.2,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.4,3,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.2,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.9,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,26.9,3.3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,26.5,3.3,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,26.9,3.3,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.3,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.5,3.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.9,3.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23,2.8,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.2,3.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.4,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.4,3.1,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,23.7,2,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,32.1,4,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,31.8,4.2,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.6,3.1,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,30.3,4,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,26.6,3.3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,24.8,2.9,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.3,3,2,1,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes bairdi",1,25.5,3,2,0,2017,59.01069,-174.97779,130,3.2,207,"SS"
"Chionoecetes opilio",1,54.8,9.7,2,0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,44.6,6.9,2,1,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,62.8,13.2,2,0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,63.2,12.1,2,0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,61.1,10.4,2,0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,49.2,8.3,2,0,2017,61.66497,-175.752,95,0.5,211,"NS"
"Chionoecetes opilio",1,46.9,7.7,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,57.3,9.6,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,61.1,13.4,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,49.7,8.9,2,1,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,52.8,8.9,2,1,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,54.7,9.7,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,62.2,10.4,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,54.6,9,2,1,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,60.8,10.2,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,44.8,6.9,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,53.4,9,2,0,2017,61.99186,-174.52388,73,-1.6,212,"NS"
"Chionoecetes opilio",1,37.2,5.4,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,36.4,5.6,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,34.2,5,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,31.7,5,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,42.9,7.1,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,44.6,6.8,2,1,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,38.5,5.7,2,0,2017,62.00043,-175.21318,81,-1.3,212,"NS"
"Chionoecetes opilio",1,39.7,6.5,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,62.5,11.4,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,30.1,4.6,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,41.8,6.8,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,50.3,8,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,43.1,7.1,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,36.7,5.5,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,49.5,7.7,2,1,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,42.7,6.8,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,51.9,8.6,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes opilio",1,44.7,7,2,0,2017,61.68432,-175.10966,85,-0.4,211,"NS"
"Chionoecetes bairdi",1,87.9,12.3,2,1,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,107.8,22.8,3,1,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,112.4,24.4,3,1,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,99.5,18,3,1,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,104.3,20.1,3,0,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,97.1,16.1,3,0,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,77.7,12.6,3,0,2017,56.68511,-164.5831,75,1.4,170,"BB"
"Chionoecetes bairdi",1,105.2,21.7,3,0,2017,56.00439,-164.59015,92,2.5,171,"BB"
"Chionoecetes opilio",1,70,14.2,2,0,2017,57.84945,-169.99075,72,2.1,184,"PI"
"Chionoecetes opilio",1,67.4,13.9,2,0,2017,57.84945,-169.99075,72,2.1,184,"PI"
"Chionoecetes opilio",1,61.1,12.5,2,0,2017,57.84945,-169.99075,72,2.1,184,"PI"
"Chionoecetes opilio",1,74.7,16.2,2,0,2017,57.84945,-169.99075,72,2.1,184,"PI"
"Chionoecetes opilio",1,79.3,18.3,3,0,2017,57.84945,-169.99075,72,2.1,184,"PI"
"Chionoecetes opilio",1,68.5,14.4,2,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,59.5,12,3,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,56.7,10.4,3,1,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,57.6,11.4,2,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,53.3,13.3,3,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,60.8,12.3,2,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,72.4,14.9,3,0,2017,57.51702,-169.99259,68,2.7,184,"PI"
"Chionoecetes opilio",1,90.7,19.6,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,85.7,19.1,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,60.3,11.2,4,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,68.4,12.7,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,67.5,15.1,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,59.6,13.8,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,65.5,14,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,72.7,15.7,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,73.4,15.4,3,0,2017,57.65719,-170.26227,73,2.8,185,"PI"
"Chionoecetes opilio",1,84.2,20,2,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,84.1,19.4,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,65,12.1,2,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,90,22.9,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,78.1,18.1,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,88.3,21.1,2,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,63.9,13.1,3,1,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,65.2,14.8,2,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,81,19.6,4,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,73.7,16.2,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,67.4,14.7,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,79.6,17.7,3,0,2017,57.83212,-170.60035,78,2.7,185,"PI"
"Chionoecetes opilio",1,81.4,18.7,3,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,82.1,18.3,2,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,68.1,14.3,3,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,80.5,17.9,3,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,77.2,16.6,4,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,76.5,17.1,4,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,86.4,18.5,3,0,2017,57.6694,-170.90131,85,3.1,185,"PI"
"Chionoecetes opilio",1,83.8,20.6,3,0,2017,57.51269,-170.61047,75,3.5,185,"PI"
"Chionoecetes opilio",1,93.5,22.5,3,0,2017,58.31371,-171.01716,84,1.5,188,"PI"
"Chionoecetes opilio",1,77,17.2,3,0,2017,58.31371,-171.01716,84,1.5,188,"PI"
"Chionoecetes opilio",1,75.5,16.6,3,0,2017,58.31371,-171.01716,84,1.5,188,"PI"
"Chionoecetes opilio",1,75.4,17.4,4,0,2017,58.31371,-171.01716,84,1.5,188,"PI"
"Chionoecetes opilio",1,46.3,7.6,2,0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",1,41,6.5,2,0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",1,35,5.4,2,0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",1,44.4,6.7,2,0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes opilio",1,32.4,4.7,2,0,2017,60.33066,-169.96536,52,0.2,190,"SMI"
"Chionoecetes bairdi",1,95.2,17.7,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,95.7,18,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,99.6,22.1,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,99.2,20.2,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,96.8,15.5,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,96.6,17.8,3,0,2017,56.65899,-168.89419,100,2.2,198,"PI"
"Chionoecetes bairdi",1,98,17.2,4,1,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes bairdi",1,80.4,12.7,4,0,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes bairdi",1,96.1,17.6,4,0,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes bairdi",1,101.9,19.7,4,1,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes bairdi",1,98.8,17.8,4,0,2017,56.6784,-169.47588,79,4.6,198,"PI"
"Chionoecetes opilio",1,54.2,8.1,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,46.8,6.2,2,1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,42.4,7.1,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,48.7,10,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,49.4,8,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,53.7,10.4,2,0,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,53.1,10.2,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,54.8,11.2,2,0,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,46.7,7.6,2,0,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,52.9,8.8,2,0,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,44.8,7.2,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes opilio",1,44.9,6.9,2,1,2017,60.98624,-171.46592,59,-1.3,204,"SMI"
"Chionoecetes bairdi",1,95.4,16.4,3,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,96.1,19.2,3,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,101.5,18.2,3,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,98.9,18.3,3,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,101,18.9,3,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,98.9,19.4,2,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,66,9.5,2,0,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,57,6.7,2,1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,41.4,5.4,2,1,2017,58.67974,-175.51057,135,3.5,207,"SS"
"Chionoecetes bairdi",1,100.7,20.4,3,0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",1,81.7,13.9,4,0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",1,100.7,20.8,4,0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",1,100.2,18.3,4,0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",1,79.9,10.4,2,0,2017,56.66914,-170.07482,95,4,198,"PI"
"Chionoecetes bairdi",1,33.6,3.9,2,0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,34.1,4.2,2,1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,48.6,5.5,2,0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,34.3,3.6,2,1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,24.9,3.1,2,1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,26.9,3.4,2,1,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,25.2,3.1,2,0,2017,58.32594,-174.30208,165,3.5,200,"SS"
"Chionoecetes bairdi",1,94.5,18,2,0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,38.7,4.7,2,1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,95.3,15.9,3,0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,98.7,16.7,3,0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,41.3,5,2,1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,33,4,2,1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,36.5,3.5,2,1,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,31.2,4.1,2,0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes bairdi",1,95.5,15.8,2,0,2017,58.6515,-174.28377,158,3.7,200,"SS"
"Chionoecetes opilio",1,61.9,12.7,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,68.2,15.2,3,1,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,58.8,12.6,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,66.7,16.1,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,72.5,15.6,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,59.5,11.1,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,65.7,14.7,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,60.2,13.5,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,63.8,14.4,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,60.4,10.8,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,64.6,13.9,3,0,2017,60.00405,-172.63294,65,-0.3,203,"SMI"
"Chionoecetes opilio",1,60.5,12.3,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,53.7,11.3,2,1,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,51.6,8.4,2,1,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,49.5,9.2,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,48.7,8.6,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,57.1,10.8,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,54,9.4,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,60.6,12.4,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,48.8,8.9,2,0,2017,60.31937,-172.05525,59,-1.1,204,"SMI"
"Chionoecetes opilio",1,55.8,11.6,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,48.8,8.2,2,1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,60.7,11.2,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,63.3,10.6,2,1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,47.6,7.7,2,1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,57,9.9,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,57.1,10.7,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,54.9,11.9,2,0,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,53.9,12,2,1,2017,60.6527,-172.12982,61,-1.3,204,"SMI"
"Chionoecetes opilio",1,61.9,10.6,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,80.9,15.9,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,65.7,11.6,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,72.4,10.9,2,1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,66.1,12.2,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,59.1,9.1,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,65.8,11.4,2,0,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,66.5,11.4,2,1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,59.2,9.8,2,1,2017,61.31962,-176.98351,117,1.8,211,"NS"
"Chionoecetes opilio",1,60.9,12.4,2,0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,56.7,11.4,3,1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,76.3,13.9,2,0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,76,16.9,4,0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,90,20.5,3,0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,85.6,19.2,3,0,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,55.3,10.5,3,1,2017,61.31825,-176.32768,107,1.2,211,"NS"
"Chionoecetes opilio",1,63.4,11.1,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,76,16,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,72.3,13.5,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,59.7,10.8,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,70.9,13.4,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,55.6,9.2,2,1,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,78.5,14.9,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,70.4,13.1,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
"Chionoecetes opilio",1,53.1,8.8,2,0,2017,61.6406,-176.49535,105,0.7,212,"NS"
